TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.net.mooctest.SuffixArray,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,95,0.3,3,56,665,140339,1524449478060,0.9790209790209791,11111111111111111111111111110001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9622641509433962,1111111111111111111111111101111111110111001111111111111111111111111111111111111111111111111111111111111111,1.0,11111111111111111111,1,1,19,4,0.9125475285171103,1111110111101011111111111111111101111111111111111111111011111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111011011111110111111110101111111111111111111111111111111111101111111111111111111111111111111111101111111111100111011111000000000111101111111111111110110111101101111111111111111110111111111111111111111111011011111110111111111111111111111111101111111111111111111111111111101111011110111101111111110111111111111111111111011011111111111101110111111111011111,0.8888888888888888,011111111,1.0,1111111111,1.0,1111111111,0.9622641509433962,1111111111111111111111110111111111110111001111111111111111111111111111111111111111111111111111111111111111
