TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.net.mooctest.InternalNode,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,132,0.3,3,39,211,149236,1524618367026,0.9789473684210527,11111111111111111111111111111111111111111111111111111111111111111111111111111110111011111111111,0.9361702127659575,11111111111111101111001111111111111111111111111,1.0,11111111111111111111,0,0,20,5,0.9670588235294117,11111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111110011111111111110011111111111111111111111111110100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111011110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5714285714285714,011001100110110111010,1.0,111111111,1.0,111111111,0.9148936170212766,11111111111111110110110111111111111111111110111
