TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.net.mooctest.IntegerBloomFilter,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,54,0.3,3,29,310,83462,1524618645809,1.0,11111111111111111111111111111111111,1.0,11111111111111111,1.0,11111111,0,0,8,3,0.9808917197452229,1111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111011111111111111111111111111111011111111111111111111111,0.9,11111011111111011111,1.0,11111111111,1.0,11111111111,1.0,11111111111111111
